Unnamed: 0,index,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores,top_1_deputy,top_2_deputy,top_3_deputy,top_4_deputy,top_5_deputy,top_6_deputy,top_7_deputy,top_8_deputy,top_9_deputy,top_10_deputy,distance,first_name,gender
201,201,160534,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,56,https://www.camara.gov.br/internet/deputado/bandep/160534.jpg,-0.1583861857652664,0.0029843063093721,-0.0530656687915325,#FF1493,99.0,138.0,217.0,194.0,63.0,351.0,150.0,37.0,234.0,275.0,0.1670660202725565,Lauriete,Feminino
202,202,141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,Lázaro Botelho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,56,https://www.camara.gov.br/internet/deputado/bandep/141480.jpg,-0.0726084038615226,-0.6659497618675232,0.192217156291008,#00BFFF,,,,,,,,,,,0.6969279021644424,Lázaro,Masculino
203,203,178832,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.gov.br/internet/deputado/bandep/178832.jpg,-0.4482587277889251,0.0315048024058342,0.088597796857357,#BDB76B,,,,,,,,,,,0.4580152936546484,Leandre,Feminino
204,204,178825,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AC,56,https://www.camara.gov.br/internet/deputado/bandep/178825.jpg,-0.0168757382780313,0.5724201202392578,0.141099065542221,#FF0000,54.0,354.0,267.0,155.0,40.0,27.0,34.0,260.0,469.0,137.0,0.5897953296644888,Leo,Masculino
205,205,204359,https://dadosabertos.camara.leg.br/api/v2/deputados/204359,Léo Moraes,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,RO,56,https://www.camara.gov.br/internet/deputado/bandep/204359.jpg,0.2528081834316253,0.0465296767652034,0.0287665929645299,#228B22,,,,,,,,,,,0.2586590522302661,Léo,Masculino
206,206,204547,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204547.jpg,0.1619501262903213,0.0836851149797439,-0.4403657019138336,#FF7F00,,,,,,,,,,,0.476605700025385,Léo,Masculino
207,207,74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.gov.br/internet/deputado/bandep/74156.jpg,-0.2393824458122253,0.5544784665107727,0.0493738763034343,#FF0000,15.0,469.0,310.0,354.0,327.0,54.0,290.0,34.0,224.0,40.0,0.6059604812596345,Leonardo,Masculino
208,208,74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,Leônidas Cristino,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.gov.br/internet/deputado/bandep/74299.jpg,-0.1318301558494568,0.2816314101219177,0.2084748297929763,#2E8B57,23.0,248.0,253.0,315.0,401.0,,,,,,0.3743757414894324,Leônidas,Masculino
209,209,74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,Lincoln Portela,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.gov.br/internet/deputado/bandep/74585.jpg,-0.1774314194917678,-0.2135219871997833,0.2296054363250732,#8B0000,99.0,220.0,234.0,257.0,,,,,,,0.3602668511404225,Lincoln,Masculino
210,210,204405,https://dadosabertos.camara.leg.br/api/v2/deputados/204405,Liziane Bayer,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RS,56,https://www.camara.gov.br/internet/deputado/bandep/204405.jpg,-0.1455215364694595,-0.299803227186203,0.2018788903951645,#FF7F00,275.0,423.0,48.0,180.0,192.0,99.0,138.0,217.0,220.0,96.0,0.3896326205477117,Liziane,Feminino
211,211,204382,https://dadosabertos.camara.leg.br/api/v2/deputados/204382,Loester Trutis,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,56,https://www.camara.gov.br/internet/deputado/bandep/204382.jpg,0.2068048119544983,-0.1352278292179107,-0.2332243770360946,#8B0000,274.0,,,,,,,,,,0.3397769946397169,Loester,Masculino
212,212,219592,https://dadosabertos.camara.leg.br/api/v2/deputados/219592,Lucas Follador,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,RO,56,https://www.camara.gov.br/internet/deputado/bandep/219592.jpg,-0.0421373471617698,-0.5001789927482605,0.4265232980251312,#FF1493,94.0,,,,,,,,,,0.6586931793868301,Lucas,Masculino
213,213,204523,https://dadosabertos.camara.leg.br/api/v2/deputados/204523,Lucas Gonzalez,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204523.jpg,0.2140963226556778,0.0805603712797164,0.4202678501605987,#004445,1.0,16.0,144.0,228.0,287.0,349.0,360.0,,,,0.4784895763483477,Lucas,Masculino
214,214,204404,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,56,https://www.camara.gov.br/internet/deputado/bandep/204404.jpg,0.3003855049610138,-0.2971047461032867,0.1872726827859878,#0072C6,,,,,,,,,,,0.4621403893468335,Lucas,Masculino
215,215,178931,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PR,56,https://www.camara.gov.br/internet/deputado/bandep/178931.jpg,-0.0920173302292823,0.2963230609893799,-0.2091379314661026,#FFD700,,,,,,,,,,,0.3741834041142936,Luciano,Masculino
216,216,204381,https://dadosabertos.camara.leg.br/api/v2/deputados/204381,Luis Miranda,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,DF,56,https://www.camara.gov.br/internet/deputado/bandep/204381.jpg,0.0332082733511924,-0.0907467603683471,0.1291717737913131,#FF7F00,423.0,275.0,48.0,192.0,210.0,180.0,99.0,217.0,96.0,142.0,0.1613168034666937,Luis,Desconhecido
217,217,204448,https://dadosabertos.camara.leg.br/api/v2/deputados/204448,Luiz Antônio Corrêa,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204448.jpg,-0.1504872143268585,-0.13889080286026,-0.1309325546026229,#00BFFF,351.0,194.0,99.0,138.0,150.0,273.0,37.0,201.0,234.0,184.0,0.243064581232631,Luiz,Masculino
218,218,160645,https://dadosabertos.camara.leg.br/api/v2/deputados/160645,Luiz Carlos,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AP,56,https://www.camara.gov.br/internet/deputado/bandep/160645.jpg,-0.0282280277460813,-0.253048300743103,0.4097674489021301,#0072C6,,,,,,,,,,,0.4824309548932005,Luiz,Masculino
219,219,204485,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,Luiz Carlos Motta,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204485.jpg,-0.169366180896759,-0.0803616419434547,0.2141387164592743,#8B0000,138.0,99.0,150.0,37.0,220.0,234.0,194.0,423.0,437.0,122.0,0.2846019792872621,Luiz,Masculino
220,220,204455,https://dadosabertos.camara.leg.br/api/v2/deputados/204455,Luiz Lima,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204455.jpg,-0.0527086146175861,-0.3865892291069031,0.0158688258379697,#8B0000,234.0,176.0,332.0,117.0,138.0,37.0,384.0,118.0,99.0,150.0,0.3904884758220793,Luiz,Masculino
221,221,162332,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,Luiz Nishimori,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.gov.br/internet/deputado/bandep/162332.jpg,-0.0272297244518995,-0.3149532973766327,0.0894324705004692,#BDB76B,,,,,,,,,,,0.3285349360447946,Luiz,Masculino
222,222,204526,https://dadosabertos.camara.leg.br/api/v2/deputados/204526,Luiz Philippe de Orleans e Bragança,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204526.jpg,-0.1565929502248764,-0.4980800747871399,0.0836354345083236,#8B0000,,,,,,,,,,,0.5287721615833133,Luiz,Masculino
223,223,74784,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,https://www.camara.gov.br/internet/deputado/bandep/74784.jpg,0.0075611257925629,0.6494026184082031,-0.1551978439092636,#800080,147.0,362.0,,,,,,,,,0.6677329572312313,Luiza,Feminino
224,224,178866,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,https://www.camara.gov.br/internet/deputado/bandep/178866.jpg,-0.1061498895287513,0.5783774256706238,0.1826448440551757,#FF0000,54.0,207.0,267.0,310.0,327.0,469.0,,,,,0.6157494495590584,Luizianne,Feminino
225,225,166402,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,Magda Mofatto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,56,https://www.camara.gov.br/internet/deputado/bandep/166402.jpg,-0.2317954748868942,-0.1855645626783371,0.0953739285469055,#8B0000,138.0,150.0,99.0,234.0,37.0,379.0,68.0,122.0,220.0,125.0,0.3118646106029242,Magda,Feminino
226,226,204458,https://dadosabertos.camara.leg.br/api/v2/deputados/204458,Major Fabiana,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204458.jpg,0.0375565513968467,-0.4418207705020904,-0.134511724114418,#8B0000,176.0,220.0,332.0,77.0,118.0,234.0,46.0,76.0,138.0,150.0,0.4633675557525776,Major,Masculino
227,227,179587,https://dadosabertos.camara.leg.br/api/v2/deputados/179587,Major Vitor Hugo,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,56,https://www.camara.gov.br/internet/deputado/bandep/179587.jpg,0.0095656793564558,-0.4699596762657165,0.0578584447503089,#8B0000,234.0,220.0,332.0,176.0,99.0,138.0,150.0,37.0,149.0,195.0,0.4736044754499815,Major,Masculino
228,228,156190,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,RS,56,https://www.camara.gov.br/internet/deputado/bandep/156190.jpg,0.0901465862989425,0.0751515254378318,0.4410347640514374,#004445,1.0,16.0,144.0,213.0,287.0,349.0,360.0,,,,0.4563834154511892,Marcel,Masculino
229,229,179000,https://dadosabertos.camara.leg.br/api/v2/deputados/179000,Marcelo Álvaro Antônio,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.gov.br/internet/deputado/bandep/179000.jpg,0.2594160437583923,-0.3416514098644256,-0.1312067955732345,#8B0000,,,,,,,,,,,0.4485951324147448,Marcelo,Masculino
230,230,204433,https://dadosabertos.camara.leg.br/api/v2/deputados/204433,Marcelo Calero,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204433.jpg,0.3038123250007629,0.0833575427532196,0.240895465016365,#BDB76B,,,,,,,,,,,0.3965867292556254,Marcelo,Masculino
231,231,76874,https://dadosabertos.camara.leg.br/api/v2/deputados/76874,Marcelo Freixo,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/76874.jpg,0.0761398896574974,0.4090805053710937,0.3038017153739929,#FFD700,10.0,39.0,141.0,304.0,344.0,494.0,,,,,0.515208331586268,Marcelo,Masculino
232,232,133810,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.gov.br/internet/deputado/bandep/133810.jpg,-0.1684804856777191,-0.3270428776741028,0.0539785176515579,#8B0000,,,,,,,,,,,0.371828452729774,Marcelo,Masculino
233,233,204556,https://dadosabertos.camara.leg.br/api/v2/deputados/204556,Marcelo Ramos,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,56,https://www.camara.gov.br/internet/deputado/bandep/204556.jpg,0.0672969371080398,0.2601341307163238,-0.2239985167980194,#BDB76B,,,,,,,,,,,0.3498199240114454,Marcelo,Masculino
234,234,178983,https://dadosabertos.camara.leg.br/api/v2/deputados/178983,Marcio Alvino,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/178983.jpg,0.0480973459780216,-0.4095246791839599,-0.0462312437593936,#8B0000,220.0,138.0,99.0,37.0,176.0,150.0,332.0,379.0,217.0,227.0,0.4149230596753996,Marcio,Masculino
235,235,179001,https://dadosabertos.camara.leg.br/api/v2/deputados/179001,Márcio Biolchi,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,https://www.camara.gov.br/internet/deputado/bandep/179001.jpg,0.0270362924784421,0.0339823402464389,-0.3058301210403442,#006400,194.0,,,,,,,,,,0.308897755730203,Márcio,Masculino
236,236,81055,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,Márcio Jerry,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,MA,56,https://www.camara.gov.br/internet/deputado/bandep/81055.jpg,0.1214258298277854,0.4507723450660705,0.4477148354053497,#FF69B4,,,,,,,,,,,0.6468295858012141,Márcio,Masculino
237,237,204452,https://dadosabertos.camara.leg.br/api/v2/deputados/204452,Márcio Labre,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204452.jpg,-0.0286566279828548,-0.2202997654676437,0.1756017506122589,#8B0000,138.0,150.0,118.0,234.0,37.0,194.0,351.0,217.0,220.0,99.0,0.2831769125662198,Márcio,Masculino
238,238,150418,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,Márcio Marinho,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,BA,56,https://www.camara.gov.br/internet/deputado/bandep/150418.jpg,0.3717769980430603,-0.1845805048942566,-0.2186565846204757,#FF7F00,152.0,192.0,275.0,423.0,,,,,,,0.469146886442636,Márcio,Masculino
239,239,204522,https://dadosabertos.camara.leg.br/api/v2/deputados/204522,Marco Bertaiolli,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204522.jpg,0.1390931904315948,0.0416365377604961,-0.1487231254577636,#BDB76B,184.0,194.0,217.0,,,,,,,,0.2078438956213215,Marco,Masculino
240,240,160535,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,https://www.camara.gov.br/internet/deputado/bandep/160535.jpg,0.2680781483650207,0.4975017607212066,0.2654343545436859,#FF0000,281.0,54.0,260.0,114.0,34.0,288.0,40.0,354.0,15.0,469.0,0.6243631091949154,Marcon,Masculino
241,241,204431,https://dadosabertos.camara.leg.br/api/v2/deputados/204431,Marcos Aurélio Sampaio,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,56,https://www.camara.gov.br/internet/deputado/bandep/204431.jpg,0.1352636069059372,-0.056104626506567,-0.180326297879219,#BDB76B,201.0,217.0,351.0,194.0,273.0,135.0,111.0,64.0,352.0,99.0,0.2322962465806757,Marcos,Masculino
242,242,204506,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,Marcos Pereira,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204506.jpg,0.40706467628479,-0.2091024965047836,0.0129712987691164,#FF7F00,,,,,,,,,,,0.4578141100000431,Marcos,Masculino
243,243,204430,https://dadosabertos.camara.leg.br/api/v2/deputados/204430,Margarete Coelho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,56,https://www.camara.gov.br/internet/deputado/bandep/204430.jpg,0.056307666003704,-0.1280350238084793,-0.114568218588829,#00BFFF,123.0,194.0,217.0,351.0,273.0,72.0,201.0,249.0,121.0,63.0,0.1808020942440663,Margarete,Feminino
244,244,74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,https://www.camara.gov.br/internet/deputado/bandep/74398.jpg,0.0588971562683582,0.5057187080383301,-0.2239329367876052,#FF0000,40.0,54.0,204.0,267.0,279.0,281.0,327.0,354.0,469.0,,0.5562070179841123,Maria,Feminino
245,245,204540,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,Maria Rosas,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204540.jpg,0.154069036245346,-0.1334750056266784,-0.3335195779800415,#FF7F00,102.0,275.0,346.0,483.0,,,,,,,0.3908812530073507,Maria,Feminino
246,246,204428,https://dadosabertos.camara.leg.br/api/v2/deputados/204428,Marília Arraes,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,PE,56,https://www.camara.gov.br/internet/deputado/bandep/204428.jpg,-0.2743819653987884,0.4492291808128357,-0.1297613531351089,#ADD8E6,,,,,,,,,,,0.5421534179522691,Marília,Feminino
247,247,204432,https://dadosabertos.camara.leg.br/api/v2/deputados/204432,Marina Santos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PI,56,https://www.camara.gov.br/internet/deputado/bandep/204432.jpg,0.1791252940893173,-0.1136444360017776,0.2829314470291137,#FF7F00,48.0,423.0,275.0,351.0,217.0,210.0,194.0,138.0,67.0,88.0,0.3536256955238613,Marina,Feminino
248,248,74158,https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,MG,56,https://www.camara.gov.br/internet/deputado/bandep/74158.jpg,-0.1852422952651977,0.2057664394378662,0.3588964641094208,#2E8B57,23.0,208.0,315.0,,,,,,,,0.4532782892487798,Mário,Masculino
249,249,178858,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,Mário Negromonte Jr.,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,56,https://www.camara.gov.br/internet/deputado/bandep/178858.jpg,-0.3438656330108642,-0.3149718344211578,-0.05402422696352,#00BFFF,201.0,123.0,194.0,243.0,217.0,273.0,121.0,152.0,351.0,6.0,0.4694352427583569,Mário,Masculino
250,250,204566,https://dadosabertos.camara.leg.br/api/v2/deputados/204566,Marreca Filho,PATRIOTA,https://dadosabertos.camara.leg.br/api/v2/partidos/37907,MA,56,https://www.camara.gov.br/internet/deputado/bandep/204566.jpg,-0.4436408281326294,-0.1348605006933212,0.1262053549289703,#4B0082,,,,,,,,,,,0.4805541911649568,Marreca,Feminino
251,251,178843,https://dadosabertos.camara.leg.br/api/v2/deputados/178843,Marx Beltrão,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,56,https://www.camara.gov.br/internet/deputado/bandep/178843.jpg,-0.006030882243067,0.051154188811779,0.1275428235530853,#00BFFF,,,,,,,,,,,0.1375510611137345,Marx,Masculino
252,252,75431,https://dadosabertos.camara.leg.br/api/v2/deputados/75431,Maurício Dziedricki,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,RS,56,https://www.camara.gov.br/internet/deputado/bandep/75431.jpg,0.1988362818956375,0.0682644322514534,-0.2138697654008865,#228B22,194.0,217.0,351.0,99.0,138.0,72.0,201.0,150.0,37.0,88.0,0.2998936082368628,Maurício,Masculino
253,253,204486,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,Mauro Benevides Filho,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.gov.br/internet/deputado/bandep/204486.jpg,-0.1552667319774627,0.2559677064418793,0.3675181567668915,#2E8B57,23.0,208.0,,,,,,,,,0.4740219618893314,Mauro,Masculino
254,254,74749,https://dadosabertos.camara.leg.br/api/v2/deputados/74749,Mauro Lopes,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.gov.br/internet/deputado/bandep/74749.jpg,-0.1194934844970703,-0.0266573745757341,-0.3409356474876404,#00BFFF,2.0,184.0,194.0,217.0,322.0,351.0,,,,,0.3622518794766138,Mauro,Masculino
255,255,141508,https://dadosabertos.camara.leg.br/api/v2/deputados/141508,Mauro Nazif,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RO,56,https://www.camara.gov.br/internet/deputado/bandep/141508.jpg,0.2003784477710724,0.3620761930942535,-0.0573569759726524,#FFD700,,,,,,,,,,,0.4177804622400369,Mauro,Masculino
256,256,188097,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,Merlong Solano,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,56,https://www.camara.gov.br/internet/deputado/bandep/188097.jpg,0.3406428396701813,0.3276765048503876,0.0725189745426178,#FF0000,183.0,,,,,,,,,,0.4781928875655134,Merlong,Masculino
